idProposicao;idDeputadoAutor;nomeAutor;siglaPartidoAutor;siglaUFAutor;ordemAssinatura;proponente;ano_x;candidato;siglaTipo;numero;ano_y;descricaoTipo;ementa;ementaDetalhada;keywords;dataApresentacao;urlInteiroTeor;ultimoStatus_dataHora;ultimoStatus_descricaoTramitacao;ultimoStatus_descricaoSituacao;ultimoStatus_apreciacao;ultimoStatus_url;tema_principal;temas;situacao;tramitacao;aprovado
292608;74813.0;Ronaldo Caiado;PFL;GO;65;0;2005;RONALDO CAIADO;PEC;436;2005;Proposta de Emenda à Constituição;Dá nova redação aos dispositivos que menciona, estabelecendo a idade de setenta e cinco anos para a aposentadoria compulsória no serviço público.;Estabelece  a idade máxima de 70 (setenta) anos para o ingresso de Ministros nos Tribunais Superiores, (STF, STJ e TST).;Administração Pública, aumento, limite de idade, concessão, aposentadoria compulsória, servidor público civil, limite máximo, idade, escolha, ingresso, Ministros, Supremo Tribunal Federal (STF), Superior Tribunal de Justiça (STJ), Tribunal Superior do Trabalho (TST), Tribunais Superiores.;2005-06-30T16:23:21;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=320571;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Administração Pública;Administração Pública;Arquivada;Desarquivamento a Pedido;False
298051;74813.0;Ronaldo Caiado;PFL;GO;59;0;2005;RONALDO CAIADO;PEC;450;2005;Proposta de Emenda à Constituição;Dá nova redação ao art. 144, criando a Polícia Portuária Federal.;Estabelece  que os Guardas Portuários poderão integrar a Polícia Portuária Federal. Altera a Constituição Federal de 1988.;Alteração, Constituição Federal,  Disposições Constitucionais Transitórias, inclusão, Polícia Portuária Federal, órgãos, Segurança Pública, patrulha, policiamento ostensivo, porto organizado, possibilidade, Guarda Portuário, vinculação, Ministério dos Transportes (1992-2016), limitação, data, nomeação, regulamentação, lei federal, opção, lotação, Polícia.;2005-08-24T17:53:21;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=335418;2008-02-28T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=540622;Defesa e Segurança;Defesa e Segurança | Viação, Transporte e Mobilidade;Arquivada;Notificações;False
298247;74813.0;Ronaldo Caiado;PFL;GO;45;0;2005;RONALDO CAIADO;PEC;452;2005;Proposta de Emenda à Constituição;Acrescenta parágrafo ao art. 14 e altera a redação do § 4º do art. 55 da Constituição Federal, para dispor sobre a inelegibilidade dos mandatários que tiverem renunciado.;Torna inelegíveis por 8 (oito) anos aqueles que renunciarem a seus mandatos por suspeita ou investigação de atos que ensejem a perda do mandato eletivo. Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, Direitos Políticos, inelegibilidade, cargo eletivo, limite mínimo, prazo, Parlamentar, Deputado Federal, Senador, renúncia, mandato eletivo, investigação, suspeita, denúncia, perda, mandato, falta, quebra, decoro parlamentar, proibição, elegibilidade, candidatura, eleição.;2005-08-25T18:55:48;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=335876;2008-02-28T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=540622;Administração Pública;Administração Pública | Processo Legislativo e Atuação Parlamentar;Arquivada;Notificações;False
304008;74813.0;Ronaldo Caiado;PFL;GO;145;0;2005;RONALDO CAIADO;PEC;471;2005;Proposta de Emenda à Constituição;Dá nova redação ao parágrafo 3º do art. 236 da Constituição Federal.;"Estabelece a efetivação para os atuais responsáveis e substitutos pelos serviços notariais, investidos na forma da lei.  Conhecida como ""PEC dos Cartórios"".";Efetivação, inexigibilidade, dispensa, concurso público, vacância, serviço notarial, responsável, substituto, manutenção, atuação, serviço notarial, cartório, delegação de competência, Poder Público.;2005-10-20T14:07:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=349599;2021-05-05T17:36:00;Apresentação de Requerimento;Pronta para Pauta;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2004896;Administração Pública;Administração Pública;Pronta para Pauta;Apresentação de Requerimento;False
308870;74813.0;Ronaldo Caiado;PFL;GO;57;0;2005;RONALDO CAIADO;PEC;487;2005;Proposta de Emenda à Constituição;Dispõe sobre a Defensoria Pública, suas atribuições, garantias, vedações e dá outras providências.;;"Definição, Defensoria Pública, competência, critérios, funcionamento, atuação, composição, vitaliciedade, inamovibilidade, irredutibilidade, subsídio, foro especial, Defensor Público, Advogado.  
_ Retirada, competência, União Federal, organização, manutenção, Defensoria Pública do Distrito Federal.  
_ Competência, Defensor Público-Geral da União, inaplicabilidade, Medida Provisória, Lei Delegada, organização, Defensoria Pública, legitimidade, proposição, ação declaratória de constitucionalidade, ação direta de inconstitucionalidade, defesa, direitos coletivos, autonomia administrativa, crime de responsabilidade, Presidente da República, impedimento, exercício funcional.";2005-12-06T17:57:35;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=362085;2013-06-04T00:00:00;Publicação de Proposição;Pronta para Pauta;Proposição Sujeita à Apreciação do Plenário;;Administração Pública;Administração Pública;Pronta para Pauta;Publicação de Proposição;False
309257;74813.0;Ronaldo Caiado;PFL;GO;148;0;2005;RONALDO CAIADO;PEC;489;2005;Proposta de Emenda à Constituição;Dá nova redação ao art. 228 da Constituição Federal.;Submete o menor de 18 (dezoito) anos acusado da prática de delito penal à prévia avaliação psicológica para que o juiz conclua sobre sua inimputabilidade.;Critérios, inimputabilidade penal, adolescente, menor, infração penal, avaliação psicológica.;2005-12-07T19:32:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=362819;2015-07-01T00:00:00;Desapensação;Arquivada;Proposição Sujeita à Apreciação do Plenário;;Direito Penal e Processual Penal;Direito Penal e Processual Penal;Arquivada;Desapensação;False
310459;74813.0;Ronaldo Caiado;PFL;GO;69;0;2005;RONALDO CAIADO;PEC;491;2005;Proposta de Emenda à Constituição;Altera o art. 62 da Constituição Federal.;Altera critérios e prazos para edição e tramitação de Medida Provisória. Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, Processo Legislativo, prazo, Câmara dos Deputados, Senado, apreciação, tramitação, critérios, edição, Medida Provisória, exigência, admissibilidade, relevância, urgência, transformação, projeto de lei, Presidente da República, sobrestamento, exceção, matéria, competência privativa, Congresso Nacional, Senado, aprovação, escolha, magistrado, ministro, presidente, Banco Central do Brasil (Bacen), chefe, missão diplomática.;2005-12-15T11:31:38;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=365169;2008-12-17T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação do Plenário;;Processo Legislativo e Atuação Parlamentar;Processo Legislativo e Atuação Parlamentar;Arquivada;Arquivamento;False
312485;74813.0;Ronaldo Caiado;PFL;GO;36;0;2006;RONALDO CAIADO;PEC;496;2006;Proposta de Emenda à Constituição;Dá nova redação ao art. 149 da Constituição Federal e dá outras providências.;Estabelece que os Estados, o Distrito Federal e os Municípios fixarão alíquota de contribuição para financiar o Regime Próprio de Previdência Social de seus servidores, que atenderá ao objetivo de equilíbrio atuarial e financeiro do respectivo regime previdenciário. Alterando a Constituição Federal de 1988.;Constituição Federal (1988), Estado (ente federado), Distrito Federal (Brasil), Município, alíquota, contribuição previdenciária, servidor público, Regime Próprio de Previdência Social (RPPS), Poder Público, contribuição social, cota patronal, tributação.;2006-01-25T16:32:07;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=370849;2008-02-28T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=540664;Finanças Públicas e Orçamento;Finanças Públicas e Orçamento | Previdência e Assistência Social;Arquivada;Notificações;False
312687;74813.0;Ronaldo Caiado;PFL;GO;1;1;2006;RONALDO CAIADO;PRC;281;2006;Projeto de Resolução de Criação de CPI;Institui Comissão Parlamentar de Inquérito destinada a investigar as causas da crise por que passa o setor produtivo de carnes no Brasil,  a formação de cartel, concentração de unidades frigoríficas,  manipulação de preços no mercado de carnes,  benefícios fiscais e empréstimos de bancos oficiais recebidos por frigoríficos,  e a compra do frigorífico argentino Swift Armour S/A com recursos do BNDES.;Investigação sobre a compra do frigorífico Swift Armour S.A pelo grupo Friboi com recursos do BNDES.  Cria a CPI da Carne Bovina.;Criação, Comissão Parlamentar de Inquérito (CPI), investigação, crise, setor produtivo, carne bovina, agronegócio, formação, cartel, manipulação, preço, benefício fiscal, Banco Nacional de Desenvolvimento Econômico e Social (BNDES), empréstimo, recursos públicos, aquisição, frigorífico, País Estrangeiro, Argentina.;2006-01-26T14:43:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=371139;2010-05-06T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=764946;Estrutura Fundiária;Estrutura Fundiária | Processo Legislativo e Atuação Parlamentar;Arquivada;Notificações;False
313440;74813.0;Ronaldo Caiado;PFL;GO;44;0;2006;RONALDO CAIADO;PRC;286;2006;Projeto de Resolução;Institui Comissão Parlamentar de Inquérito destinada a investigar a veracidade ou não das recentes denúncias de fraudes praticadas por empresas instaladas na Zona Franca de Manaus e em oito áreas de livre comércio da Região Norte.;;Criação, (CPI), investigação, denúncia, fraude, ilícito fiscal, benefício fiscal, isenção fiscal, tributos, empresa, Zona Franca de Manaus, Área de Livre Comércio, Estado, (AM), (AC), (RO), (RR), (AP), Região Norte.;2006-02-02T18:49:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=373446;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Economia;Economia | Processo Legislativo e Atuação Parlamentar | Finanças Públicas e Orçamento;Arquivada;Desarquivamento a Pedido;False
314372;74813.0;Ronaldo Caiado;PFL;GO;48;0;2006;RONALDO CAIADO;PEC;512;2006;Proposta de Emenda à Constituição;Dá nova redação ao inciso VIII do art. 49, acrescenta os arts. 56-A e 87-A e revoga o inciso VII do art. 49 da Constituição Federal para atribuir ao Supremo Tribunal Federal a iniciativa de lei para fixar subsídios para seus Ministros, Deputados Federais, Senadores e Ministros de Estado.;Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, Legislativo, equiparação, isonomia salarial, Ministro de Estado, Deputado Federal, Senador, Ministro, Supremo Tribunal Federal (STF),  competência, fixação, subsídios.;2006-02-14T17:20:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=375684;2008-02-28T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=540664;Administração Pública;Administração Pública;Arquivada;Notificações;False
314373;74813.0;Ronaldo Caiado;PFL;GO;49;0;2006;RONALDO CAIADO;PEC;513;2006;Proposta de Emenda à Constituição;Altera os arts. 51, IV, e 52, XIII, da Constituição Federal.;Dispõe sobre a competência privativa do Senado e da Câmara dos Deputados para fixar a respectiva remuneração. Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, Legislativo, competência privativa, Senado, Câmara dos Deputados, fixação, remuneração, Senador, Deputado Federal, Parlamentar.;2006-02-14T17:24:06;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=375686;2008-02-28T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=540664;Administração Pública;Administração Pública;Arquivada;Notificações;False
320708;74813.0;Ronaldo Caiado;PFL;GO;53;0;2006;RONALDO CAIADO;PEC;537;2006;Proposta de Emenda à Constituição;Altera o § 8º do art. 144 da Constituição Federal.;Autoriza as Guardas Municipais a realizarem policiamento ostensivo, mediante convênio firmado com o Estado-Membro.;Segurança Pública, lei estadual, normas, possibilidade, Guarda Municipal, execução, policiamento ostensivo, coordenação, Polícia Militar, convênio, Estados.;2006-04-12T15:34:34;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=387754;2026-02-10T11:00:00;Saída de Relator(a) da Comissão - Sem Parecer Apresentado;Aguardando Designação - Aguardando Devolução de Relator(a) que deixou de ser Membro;Proposição Sujeita à Apreciação do Plenário;;Defesa e Segurança;Defesa e Segurança;Aguardando Designação - Aguardando Devolução de Relator(a) que deixou de ser Membro;Saída de Relator(a) da Comissão - Sem Parecer Apresentado;False
326914;74813.0;Ronaldo Caiado;PFL;GO;50;0;2006;RONALDO CAIADO;PEC;551;2006;Proposta de Emenda à Constituição;Acrescenta inciso ao art. 55 da Constituição Federal, estabelecendo perda de mandato ao Deputado que durante o  seu exercício  transferir  seu domicílio eleitoral.;;Constituição Federal (1988) , Poder  Legislativo, perda de mandato parlamentar, Deputado Federal, transferência, domicílio eleitoral, exercício, mandato eletivo.;2006-06-06T19:03:59;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=401571;2011-01-31T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=850547;Processo Legislativo e Atuação Parlamentar;Processo Legislativo e Atuação Parlamentar;Arquivada;Arquivamento;False
327990;74813.0;Ronaldo Caiado;PFL;GO;45;0;2006;RONALDO CAIADO;PEC;553;2006;Proposta de Emenda à Constituição;Institui o Sistema de Controle Interno do Poder Executivo.;;Constituição Federal (1988), criação,   controle interno, Poder Executivo, composição, órgão central, administração financeira, Secretaria do Tesouro Nacional, Ministério da Fazenda, orçamento, Secretaria de Orçamento Federal, Ministério do Planejamento, Orçamento e Gestão, contabilidade, auditoria, Controladoria Geral da União, competência, membros, titular, nomeação, Presidente da República, critérios, cargo de confiança, transferência, organização administrativa, (CISET), assessoria especial.;2006-06-21T10:07:50;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=404224;2007-01-31T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=473071;Administração Pública;Administração Pública | Finanças Públicas e Orçamento;Arquivada;Arquivamento;False
327991;74813.0;Ronaldo Caiado;PFL;GO;44;0;2006;RONALDO CAIADO;PEC;554;2006;Proposta de Emenda à Constituição;Altera  o art. 131 da Constituição Federal.;Subordina a Advocacia - Geral diretamento à Presidência da República, transfere - lhe a cobrança da dívida ativa da União Federal e o controle interno dos atos e supervisão dos serviços jurídicos da Administração Federal.;"Constituição Federal (1988), Advocacia-Geral da União, representação judicial, consultoria jurídica, União Federal, vinculação, Presidente da República, competência privativa, cobrança judicial, ato extra-judicial, dívida ativa, controle interno, supervisão, serviços jurídicos, Executivo, realização, concurso público, concurso de provas e  títulos, ingresso, cargo de carreira, cargo em comissão, exclusividade, advogado, participação, (OAB).
- Regulamentação, lei complementar, organização, funcionamento, Advocacia - Geral da União, carreira, regime jurídico, advogado.";2006-06-21T10:09:02;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=404225;2006-09-20T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=418067;Administração Pública;Administração Pública;Arquivada;Arquivamento;False
328683;74813.0;Ronaldo Caiado;PFL;GO;1;1;2006;RONALDO CAIADO;PL;7254;2006;Projeto de Lei;Altera a exigibilidade bancária para aplicação em crédito rural;Eleva para 30% (trinta por cento) a aplicação em crédito rural incidente sobre a média diária dos depósitos à vista das instituições financeiras.;Alteração, aumento, exigibilidade, aplicação, crédito rural, depósito à vista, instituição financeira, bancos, obrigatoriedade, prorrogação, operação financeira, financiamento rural, autorização, Conselho Monetário Nacional.;2006-06-28T12:26:09;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=405753;2015-01-31T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II;;Estrutura Fundiária;Estrutura Fundiária;Arquivada;Arquivamento;False
330324;74813.0;Ronaldo Caiado;PFL;GO;39;0;2006;RONALDO CAIADO;PEC;557;2006;Proposta de Emenda à Constituição;Dá nova redação ao inciso VI do art. 29 da Constituição da República.;Autoriza os Vereadores a reajustar seus subsídios na legislatura atual, em andamento. Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, autorização, Câmara Municipal, fixação, reajuste, aumento, subsídio, Vereador, legislatura, andamento.;2006-07-12T12:40:12;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=409224;2015-03-19T09:46:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1310903;Política, Partidos e Eleições;Política, Partidos e Eleições;Arquivada;Desarquivamento a Pedido;False
337906;74813.0;Ronaldo Caiado;PFL;GO;48;0;2006;RONALDO CAIADO;PEC;587;2006;Proposta de Emenda à Constituição;Dá nova redação ao art. 45 da Constituição Federal.;Reduz a composição da Câmara dos Deputados para 342 (trezentos e quarenta e dois) deputados federais, com mínimo de 5 (cinco) e o máximo de 65 (sessenta e cinco) Deputados por Estado, e 01 (um) por Território.;Legislativo, redução, quantidade, Deputado Federal, composição, Câmara dos Deputados, eleição proporcional, população, Estados, Distrito Federal, Territórios Federais.;2006-12-07T17:15:03;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=429224;2015-06-17T00:00:00;Declaração de Prejudicialidade;Arquivada;Proposição Sujeita à Apreciação do Plenário;;Política, Partidos e Eleições;Política, Partidos e Eleições;Arquivada;Declaração de Prejudicialidade;False
339287;74813.0;Ronaldo Caiado;PFL;GO;147;0;2015;RONALDO CAIADO;PEC;38;2015;Proposta de Emenda à Constituição;"Dá nova redação ao parágrafo 1º do art. 58  da Constituição Federal.

NOVA EMENTA: Dá nova redação ao § 1º do art. 58 da Constituição Federal, para garantir a representação proporcional de cada sexo na composição das Mesas e Comissões do Congresso Nacional, da Câmara dos Deputados e do Senado Federal.";Garante a representação proporcional de cada sexo na composição das Mesas Diretoras da Câmara dos Deputados e do Senado e de cada Comissão, assegurando, ao menos, uma vaga para cada sexo.;Poder Legislativo, composição, Mesa Diretora, Comissão, Câmara dos Deputados, Senado, Congresso Nacional, garantia, representação proporcional, sexo masculino, sexo feminino, mulher, ocupação, vaga.;2006-12-21T14:29:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=432013;2015-03-26T00:00:00;Remessa ao Senado Federal;Aguardando Apreciação pelo Senado Federal;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1314677;Processo Legislativo e Atuação Parlamentar;Processo Legislativo e Atuação Parlamentar;Aguardando Apreciação pelo Senado Federal;Remessa ao Senado Federal;False
340029;74813.0;Ronaldo Caiado;PFL;GO;41;0;2007;RONALDO CAIADO;PEC;1;2007;Proposta de Emenda à Constituição;Revoga o § 5º do art. 14 da Constituição Federal, que autoriza a reeleição do Presidente da República, dos Governadores de Estado e do Distrito Federal e dos Prefeitos.;Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, Direitos Políticos, proibição, reeleição, Presidente da República, Governador, Estado (ente federado), Distrito Federal, Prefeito Municipal.;2007-02-06T14:08:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=433869;2015-03-27T11:52:00;Desarquivamento a Pedido;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1315051;Política, Partidos e Eleições;Política, Partidos e Eleições;Arquivada;Desarquivamento a Pedido;False
340893;74813.0;Ronaldo Caiado;PFL;GO;27;0;2007;RONALDO CAIADO;PEC;7;2007;Proposta de Emenda à Constituição;Altera os  arts. 98 e 144 da Constituição Federal.;"Institui Juizado de Instrução Criminal para investigar infração de maior potencial ofensivo; dá poder de investigação à polícia militar, que ficará responsável pelos boletins de ocorrência; inclui as Guardas Municipais entre os órgãos de Segurança Pública, atribuindo-lhes competência para investigar infrações criminais, nas cidades com mais de dois milhões de habitantes.";Constituição Federal (1988),   criação, Juizado de  Instrução Criminal,   investigação, infração penal, competência, Polícia Militar, lavratura, Termo Circunstanciado de Ocorrência (TCO),  infração penal de menor potencial ofensivo,  inclusão, Guarda Municipal, Órgão de segurança pública.;2007-02-14T22:06:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=435294;2023-01-31T00:00:00;Despacho de Apensação;Tramitando em Conjunto;Proposição Sujeita à Apreciação do Plenário;;Administração Pública;Administração Pública | Defesa e Segurança;Tramitando em Conjunto;Despacho de Apensação;False
343224;74813.0;Ronaldo Caiado;PFL;GO;38;0;2007;RONALDO CAIADO;PEC;9;2007;Proposta de Emenda à Constituição;Acrescenta alínea ao inciso XLVI  do art. 5º da Constituição Federal, determinando o cumprimento da pena em regime disciplinar diferenciado, por parte de integrantes de organizações criminosas.;;Alteração, Direitos e Garantias Fundamentais, cumprimento, pena,  regime disciplinar diferenciado, preso, criminoso, organização criminosa.;2007-03-01T16:44:14;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=438639;2019-08-22T00:00:00;Devolução à CCP;Arquivada;Proposição Sujeita à Apreciação do Plenário;;Defesa e Segurança;Defesa e Segurança;Arquivada;Devolução à CCP;False
343431;74813.0;Ronaldo Caiado;PFL;GO;37;0;2007;RONALDO CAIADO;PEC;10;2007;Proposta de Emenda à Constituição;Acresce parágrafo ao art. 217 da Constituição Federal.;Dispõe que lei específica definirá a destinação e a redistribuição dos recursos financeiros de origem pública que são administrados por entidade de prática desportiva, incluindo os repassados à CBF. Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, Desporto, lei federal, definição, distribuição, recursos públicos, entidade de prática desportiva, clube, confederação, futebol, contrato, convênio, órgão público,  Administração Pública, concessionária, permissionária, serviços públicos.;2007-03-05T17:00:18;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=439246;2012-05-18T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1014627;Esporte e Lazer;Esporte e Lazer;Arquivada;Notificações;False
344176;74813.0;Ronaldo Caiado;DEM;GO;31;0;2007;RONALDO CAIADO;PEC;14;2007;Proposta de Emenda à Constituição;Dá nova redação ao  § 5º do art. 40 e ao § 8º do art. 201 da Constituição Federal.;Inclui todos os profissionais da educação escolar que comprove exclusivamente tempo de efetivo exercício nas funções de magistério de docência ou de suporte pedagógico à docência como beneficiário da aposentadoria especial, com redução de 5 (cinco) anos no tempo de contribuição e na idade.;Constituição Federal (1988), Redução, Tempo de contribuição, requisito, aposentadoria voluntária, aposentadoria especial, profissional de educação, comprovação, exclusividade, atividade, magistério, professor, Especialista em educação, Orientador educacional.;2007-03-08T17:03:25;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=440789;2024-03-14T00:00:00;Notificações;Tramitando em Conjunto;Proposição Sujeita à Apreciação do Plenário;;Administração Pública;Administração Pública | Previdência e Assistência Social;Tramitando em Conjunto;Notificações;False
344626;74813.0;Ronaldo Caiado;PFL;GO;35;0;2007;RONALDO CAIADO;PEC;19;2007;Proposta de Emenda à Constituição;Modifica a redação do art. 50 e acrescenta incisos VII ao art. 55 e VII ao parágrafo 2º do art. 58 da Constituição Federal.;Inclui competência às Comissões das Casas do Congresso Nacional para que aprovem Relatório de Acompanhamento e Avaliação periódica do desempenho dos órgãos da Administração Pública Federal, contendo recomendações para a melhoria da qualidade do serviço de cada órgão. Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, Legislativo, autorização, Câmara dos Deputados, Senado, Comissão, convocação, cidadão,  informações, competência, Comissão Permanente, Comissão Temporária, (CPI), elaboração, aprovação, Relatório, Acompanhamento, Avaliação, atuação, órgão público, Administração Pública Federal, qualidade, prestação de serviço, serviço público, gestão, fiscalização, desvio, arrecadação, aplicação de recursos, recursos públicos, Comissões, investigação, informação reservada, perda, mandato parlamentar, Deputado Federal, Senador, divulgação, dados, conclusão, recomendação, anterioridade, publicação oficial.;2007-03-14T14:57:45;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=442189;2012-05-18T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1014627;Administração Pública;Administração Pública;Arquivada;Notificações;False
347707;74813.0;Ronaldo Caiado;PFL;GO;33;0;2007;RONALDO CAIADO;PEC;33;2007;Proposta de Emenda à Constituição;Altera o § 6º do art. 226 da Constituição Federal, para supressão do instituto da separação judicial.;Estabelece que o casamento civil será dissolvido pelo divórcio consensual ou litigioso. Altera a Constituição Federal de 1988.;Alteração, Constituição Federal, Família, supressão, separação judicial, dissolução, casamento civil, utilização, divórcio.;2007-04-10T21:05:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=450217;2009-05-20T00:00:00;Desapensação;Arquivada;Proposição Sujeita à Apreciação do Plenário;;Direito Civil e Processual Civil;Direito Civil e Processual Civil;Arquivada;Desapensação;False
347718;74813.0;Ronaldo Caiado;DEM;GO;28;0;2007;RONALDO CAIADO;PEC;34;2007;Proposta de Emenda à Constituição;Dá nova redação ao art. 37 da Constituição Federal.;Estabelece critérios para realização de concurso interno para ascensão funcional na Administração Pública.;Administração Pública, critérios, realização, concurso interno, concurso de provas, ascensão funcional, servidor público civil, cargo efetivo, competência, Judiciário, declaração, nulidade.;2007-04-10T22:06:30;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=450232;2019-01-31T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação do Plenário;;Administração Pública;Administração Pública;Arquivada;Arquivamento;False
348066;74813.0;Ronaldo Caiado;DEM;GO;21;0;2007;RONALDO CAIADO;PEC;41;2007;Proposta de Emenda à Constituição;Altera o § 1º do Art. 27 da Constituição Federal  e acrescenta artigo ao Ato das Disposições Constitucionais Transitórias para possibilitar aos Estados Federados alterarem o início do mandato dos Deputados Estaduais.;Para os Deputados Estaduais da Legislatura de 2011 a 2015, para o fim de alteração da data de início da Legislatura de 2016.;Alteração, Ato das Disposições Constitucionais Transitórias, autorização, Estados, redução, duração, mandato eletivo, Deputado Estadual, data, posse, Assembléia Legislativa.;2007-04-12T17:09:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=451103;2015-06-17T00:00:00;Declaração de Prejudicialidade;Arquivada;Proposição Sujeita à Apreciação do Plenário;;Administração Pública;Administração Pública;Arquivada;Declaração de Prejudicialidade;False
