idProposicao;idDeputadoAutor;nomeAutor;siglaPartidoAutor;siglaUFAutor;ordemAssinatura;proponente;ano;candidato
428538;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
427854;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
427577;74813.0;Ronaldo Caiado;DEM;GO;5;0;2009;RONALDO CAIADO
427525;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
427017;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
426981;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
426941;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
426821;74813.0;Ronaldo Caiado;DEM;GO;3;0;2009;RONALDO CAIADO
426800;74813.0;Ronaldo Caiado;DEM;GO;2;1;2009;RONALDO CAIADO
426469;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
426279;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
426142;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
425859;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
425438;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
425164;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
425159;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
425088;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
424965;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424960;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424959;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424924;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
424741;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424733;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424692;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424647;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424532;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424527;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424318;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424310;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424292;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424277;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424273;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424160;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424159;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424157;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
424156;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
423834;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
423383;74813.0;Ronaldo Caiado;DEM;GO;2;0;2009;RONALDO CAIADO
423329;74813.0;Ronaldo Caiado;DEM;GO;4;0;2009;RONALDO CAIADO
422933;74813.0;Ronaldo Caiado;DEM;GO;1;1;2009;RONALDO CAIADO
485283;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
484887;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
484885;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
484551;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
481750;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
481749;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
480399;74813.0;Ronaldo Caiado;DEM;GO;15;1;2010;RONALDO CAIADO
478451;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
473225;74813.0;Ronaldo Caiado;DEM;GO;8;1;2010;RONALDO CAIADO
471124;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471123;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471122;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471110;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471103;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471102;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471098;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471096;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471091;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471082;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471079;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471076;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471073;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471072;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471071;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471070;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471069;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471068;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471066;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471064;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471063;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
471062;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
470040;74813.0;Ronaldo Caiado;DEM;GO;11;0;2010;RONALDO CAIADO
468589;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
467903;74813.0;Ronaldo Caiado;DEM;GO;4;0;2010;RONALDO CAIADO
467890;74813.0;Ronaldo Caiado;DEM;GO;5;0;2010;RONALDO CAIADO
467888;74813.0;Ronaldo Caiado;DEM;GO;5;0;2010;RONALDO CAIADO
467637;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
467469;74813.0;Ronaldo Caiado;DEM;GO;5;0;2010;RONALDO CAIADO
467464;74813.0;Ronaldo Caiado;DEM;GO;5;0;2010;RONALDO CAIADO
467461;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
467452;74813.0;Ronaldo Caiado;DEM;GO;5;0;2010;RONALDO CAIADO
467450;74813.0;Ronaldo Caiado;DEM;GO;6;0;2010;RONALDO CAIADO
466076;74813.0;Ronaldo Caiado;DEM;GO;1;1;2010;RONALDO CAIADO
530234;74813.0;Ronaldo Caiado;DEM;GO;13;1;2011;RONALDO CAIADO
529318;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
528401;74813.0;Ronaldo Caiado;DEM;GO;4;1;2011;RONALDO CAIADO
528262;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
526432;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
526325;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
526320;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
526316;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
524469;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
521564;74813.0;Ronaldo Caiado;DEM;GO;12;1;2011;RONALDO CAIADO
521056;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
521053;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
520554;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
520553;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
520541;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
519439;74813.0;Ronaldo Caiado;DEM;GO;16;0;2011;RONALDO CAIADO
518006;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
514793;74813.0;Ronaldo Caiado;DEM;GO;10;1;2011;RONALDO CAIADO
514363;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
513435;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
513434;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
511883;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
511392;74813.0;Ronaldo Caiado;DEM;GO;4;1;2011;RONALDO CAIADO
509279;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
506781;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
503511;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
502549;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
502259;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
502255;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
502240;74813.0;Ronaldo Caiado;DEM;GO;3;1;2011;RONALDO CAIADO
502150;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
502148;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
502146;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
502106;74813.0;Ronaldo Caiado;DEM;GO;5;1;2011;RONALDO CAIADO
502102;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
502100;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
502098;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
502097;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
502086;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
502084;74813.0;Ronaldo Caiado;DEM;GO;3;1;2011;RONALDO CAIADO
501962;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501961;74813.0;Ronaldo Caiado;DEM;GO;2;1;2011;RONALDO CAIADO
501960;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501959;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501958;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501957;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501956;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501955;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501947;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501946;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501945;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501940;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501939;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501938;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501937;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501936;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501935;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501934;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501933;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501931;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
501929;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
500491;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
499559;74813.0;Ronaldo Caiado;DEM;GO;14;1;2011;RONALDO CAIADO
495690;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
494982;74813.0;Ronaldo Caiado;DEM;GO;9;0;2011;RONALDO CAIADO
492315;74813.0;Ronaldo Caiado;DEM;GO;3;1;2011;RONALDO CAIADO
491640;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
491409;74813.0;Ronaldo Caiado;DEM;GO;1;1;2011;RONALDO CAIADO
567335;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
567334;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
567329;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
563767;74813.0;Ronaldo Caiado;DEM;GO;12;1;2012;RONALDO CAIADO
563061;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
563060;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
563059;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
563058;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
563057;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
562778;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
562776;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
562673;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
562672;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
562336;74813.0;Ronaldo Caiado;DEM;GO;3;1;2012;RONALDO CAIADO
562325;74813.0;Ronaldo Caiado;DEM;GO;8;1;2012;RONALDO CAIADO
562213;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
562211;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
561882;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
561881;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
561880;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
561879;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
561051;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
561050;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
561049;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
561048;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
560994;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
560993;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
560992;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
560507;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
560445;74813.0;Ronaldo Caiado;DEM;GO;12;1;2012;RONALDO CAIADO
560211;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
560203;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
560060;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
559771;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
559358;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
559357;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
559356;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
559355;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
558837;74813.0;Ronaldo Caiado;DEM;GO;2;1;2012;RONALDO CAIADO
558836;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
558831;74813.0;Ronaldo Caiado;DEM;GO;3;1;2012;RONALDO CAIADO
558818;74813.0;Ronaldo Caiado;DEM;GO;5;1;2012;RONALDO CAIADO
558811;74813.0;Ronaldo Caiado;DEM;GO;3;1;2012;RONALDO CAIADO
558810;74813.0;Ronaldo Caiado;DEM;GO;2;1;2012;RONALDO CAIADO
555580;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
554984;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
554858;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
554839;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
554818;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
554812;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
554792;74813.0;Ronaldo Caiado;DEM;GO;6;1;2012;RONALDO CAIADO
554790;74813.0;Ronaldo Caiado;DEM;GO;6;1;2012;RONALDO CAIADO
554744;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
554683;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
554581;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
554570;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
554517;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
553591;74813.0;Ronaldo Caiado;DEM;GO;7;1;2012;RONALDO CAIADO
550772;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
550568;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
548988;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
548857;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
547856;74813.0;Ronaldo Caiado;DEM;GO;7;1;2012;RONALDO CAIADO
547850;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
546313;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
544908;74813.0;Ronaldo Caiado;DEM;GO;5;1;2012;RONALDO CAIADO
544247;74813.0;Ronaldo Caiado;DEM;GO;3;1;2012;RONALDO CAIADO
543892;74813.0;Ronaldo Caiado;DEM;GO;8;1;2012;RONALDO CAIADO
543151;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
539414;74813.0;Ronaldo Caiado;DEM;GO;3;1;2012;RONALDO CAIADO
539281;74813.0;Ronaldo Caiado;DEM;GO;1;1;2012;RONALDO CAIADO
539209;74813.0;Ronaldo Caiado;DEM;GO;3;1;2012;RONALDO CAIADO
539208;74813.0;Ronaldo Caiado;DEM;GO;3;1;2012;RONALDO CAIADO
539207;74813.0;Ronaldo Caiado;DEM;GO;3;1;2012;RONALDO CAIADO
539206;74813.0;Ronaldo Caiado;DEM;GO;3;1;2012;RONALDO CAIADO
539203;74813.0;Ronaldo Caiado;DEM;GO;3;1;2012;RONALDO CAIADO
539199;74813.0;Ronaldo Caiado;DEM;GO;3;1;2012;RONALDO CAIADO
539196;74813.0;Ronaldo Caiado;DEM;GO;3;1;2012;RONALDO CAIADO
535273;74813.0;Ronaldo Caiado;DEM;GO;3;1;2012;RONALDO CAIADO
535272;74813.0;Ronaldo Caiado;DEM;GO;2;1;2012;RONALDO CAIADO
535262;74813.0;Ronaldo Caiado;DEM;GO;2;1;2012;RONALDO CAIADO
535259;74813.0;Ronaldo Caiado;DEM;GO;2;1;2012;RONALDO CAIADO
535256;74813.0;Ronaldo Caiado;DEM;GO;2;1;2012;RONALDO CAIADO
535255;74813.0;Ronaldo Caiado;DEM;GO;2;1;2012;RONALDO CAIADO
535254;74813.0;Ronaldo Caiado;DEM;GO;2;1;2012;RONALDO CAIADO
535253;74813.0;Ronaldo Caiado;DEM;GO;2;1;2012;RONALDO CAIADO
604606;74813.0;Ronaldo Caiado;DEM;GO;9;1;2013;RONALDO CAIADO
604604;74813.0;Ronaldo Caiado;DEM;GO;8;1;2013;RONALDO CAIADO
604188;74813.0;Ronaldo Caiado;DEM;GO;13;0;2013;RONALDO CAIADO
604156;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
604093;74813.0;Ronaldo Caiado;DEM;GO;8;0;2013;RONALDO CAIADO
603921;74813.0;Ronaldo Caiado;DEM;GO;17;1;2013;RONALDO CAIADO
603886;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
603680;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
603679;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
603389;74813.0;Ronaldo Caiado;DEM;GO;8;1;2013;RONALDO CAIADO
602893;74813.0;Ronaldo Caiado;DEM;GO;13;1;2013;RONALDO CAIADO
602569;74813.0;Ronaldo Caiado;DEM;GO;14;0;2013;RONALDO CAIADO
602353;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
602333;74813.0;Ronaldo Caiado;DEM;GO;16;1;2013;RONALDO CAIADO
602330;74813.0;Ronaldo Caiado;DEM;GO;16;1;2013;RONALDO CAIADO
601525;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
600809;74813.0;Ronaldo Caiado;DEM;GO;11;0;2013;RONALDO CAIADO
600284;74813.0;Ronaldo Caiado;DEM;GO;12;0;2013;RONALDO CAIADO
598919;74813.0;Ronaldo Caiado;DEM;GO;15;0;2013;RONALDO CAIADO
598777;74813.0;Ronaldo Caiado;DEM;GO;15;0;2013;RONALDO CAIADO
598596;74813.0;Ronaldo Caiado;DEM;GO;14;0;2013;RONALDO CAIADO
598476;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
598475;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
598474;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
598473;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
598472;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
598471;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
598470;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
598049;74813.0;Ronaldo Caiado;DEM;GO;12;0;2013;RONALDO CAIADO
597811;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
597808;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
597803;74813.0;Ronaldo Caiado;DEM;GO;5;0;2013;RONALDO CAIADO
597802;74813.0;Ronaldo Caiado;DEM;GO;5;0;2013;RONALDO CAIADO
597801;74813.0;Ronaldo Caiado;DEM;GO;5;0;2013;RONALDO CAIADO
597799;74813.0;Ronaldo Caiado;DEM;GO;10;0;2013;RONALDO CAIADO
597748;74813.0;Ronaldo Caiado;DEM;GO;7;1;2013;RONALDO CAIADO
597651;74813.0;Ronaldo Caiado;DEM;GO;10;1;2013;RONALDO CAIADO
597641;74813.0;Ronaldo Caiado;DEM;GO;12;0;2013;RONALDO CAIADO
597100;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
595837;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
595835;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
595833;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
595831;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
595828;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
595827;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
595825;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
595823;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
595821;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
595819;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
595703;74813.0;Ronaldo Caiado;DEM;GO;13;0;2013;RONALDO CAIADO
595446;74813.0;Ronaldo Caiado;DEM;GO;12;1;2013;RONALDO CAIADO
594622;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594621;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594620;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594619;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594618;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594617;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594616;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594615;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594614;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594613;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594612;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594611;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594610;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594609;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594608;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594607;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594606;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594605;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594604;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594603;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
594602;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
593722;74813.0;Ronaldo Caiado;DEM;GO;15;0;2013;RONALDO CAIADO
593603;74813.0;Ronaldo Caiado;DEM;GO;10;0;2013;RONALDO CAIADO
593245;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
593244;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
593243;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
593242;74813.0;Ronaldo Caiado;DEM;GO;1;1;2013;RONALDO CAIADO
592879;74813.0;Ronaldo Caiado;DEM;GO;19;0;2013;RONALDO CAIADO
