idProposicao;idDeputadoAutor;nomeAutor;siglaPartidoAutor;siglaUFAutor;ordemAssinatura;proponente;ano_x;candidato;siglaTipo;numero;ano_y;descricaoTipo;ementa;ementaDetalhada;keywords;dataApresentacao;urlInteiroTeor;ultimoStatus_dataHora;ultimoStatus_descricaoTramitacao;ultimoStatus_descricaoSituacao;ultimoStatus_apreciacao;ultimoStatus_url
646081;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;613;2014;Requerimento de Convocação de Ministro de Estado na Comissão (art. 50, CF);Solicita a convocação do Senhor Luiz Alberto Figueiredo Machado, Ministro de Estado das Relações Exteriores, a fim de prestar esclarecimentos sobre acordo firmado entre o Movimento dos Trabalhadores Rurais Sem Terra (MST) e o governo venezuelano.;;;2014-10-30T14:39:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1283328;2015-02-04T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação Conclusiva pelas Comissões(Art. 24, II, do RICD);
646079;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;462;2014;Requerimento de Convocação de Ministro de Estado na Comissão (art. 50, CF);Solicita a convocação do Senhor Laudemir André Müller, Ministro de Estado do Desenvolvimento Agrário, a fim de prestar esclarecimentos sobre acordo firmado entre o Movimento dos Trabalhadores Rurais Sem Terra (MST) e o governo venezuelano;;;2014-10-30T14:32:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1283323;2015-02-11T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação Conclusiva pelas Comissões(Art. 24, II, do RICD);
646078;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;461;2014;Requerimento de Convocação de Ministro de Estado na Comissão (art. 50, CF);Solicita a convocação do Senhor Luiz Alberto Figueiredo Machado, Ministro de Estado das Relações Exteriores, a fim de prestar esclarecimentos sobre acordo firmado entre o MST e o governo venezuelano para treinamento dos seus integrantes com vistas à uma revolução socialista.;;;2014-10-30T14:31:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1283321;2014-11-19T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação Conclusiva pelas Comissões(Art. 24, II, do RICD);
623093;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;EMC;105;2014;Emenda na Comissão;Dá nova redação à MPV 651/2014;;;2014-07-16T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1281002;2014-07-16T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1281002
623092;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;EMC;104;2014;Emenda na Comissão;Dá nova redação à MPV 651/2014;;;2014-07-16T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1281001;2014-07-16T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1281001
623091;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;EMC;103;2014;Emenda na Comissão;Dá nova redação à MPV 651/2014;;;2014-07-16T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1281000;2014-07-16T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1281000
622176;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;EMC;1;2014;Emenda na Comissão;Dá nova redação à MPV 650/2014;;;2014-07-01T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1276401;2014-07-01T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1276401
621401;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;EMC;32;2014;Emenda na Comissão;Dá nova redação à MPV 647/2014;;;2014-06-04T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1270262;2014-06-04T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1270262
621242;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;346;2014;Requerimento;Solicita a convocação do Ministro de Minas e Energia, Sr. Edison Lobão, para explicar a venda de 51% da Centrais Elétricas de Goiás - CELG D à Eletrobrás.;;;2014-08-05T16:01:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1269811;2014-11-26T00:00:00;Arquivamento;Arquivada;Indefinida;
621235;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;712;2014;Requerimento de Convocação de Ministro de Estado na Comissão (art. 50, CF);Solicita a convocação do Ministro de Minas e Energia, Sr. Edison Lobão, para explicar a venda de 51% da Centrais Elétricas de Goiás - CELG D à Eletrobrás.;;;2014-08-05T15:50:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1269807;2014-12-02T00:00:00;Notificações;Arquivada;Proposição Sujeita à Apreciação Conclusiva pelas Comissões(Art. 24, II, do RICD);
621234;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;604;2014;Requerimento de Convocação de Ministro de Estado na Comissão (art. 50, CF);Solicita a convocação do Ministro de Minas e Energia, Sr. Edison Lobão, para explicar a venda de 51% da Centrais Elétricas de Goiás - CELG D à Eletrobrás.;;;2014-08-05T15:53:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1269802;2015-02-25T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação Conclusiva pelas Comissões(Art. 24, II, do RICD);
619906;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;PL;7789;2014;Projeto de Lei;Altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), disciplinando medidas socioeducativas e ampliando sua aplicação e período máximo de internação, tornando obrigatórias atividades que promovam a reinserção social do infrator, mediante a prática de ações laborais, educacionais e desportivas.;;Alteração, Estatuto da Criança e do Adolescente, período, limite máximo, idade, internação, ação preventiva, privação, liberdade, faixa etária, jovem, menor infrator, criminalidade, liberação compulsória, medida socioeducativa, ato infracional.;2014-07-11T12:51:02;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1265684;2026-06-24T10:02:43;Notificação de Apensação;Tramitação Finalizada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=3135585
619903;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;PL;7788;2014;Projeto de Lei;Dispõe sobre desoneração tributária incidente sobre bicicletas, suas partes, peças e acessórios, bem como a concessão de crédito para sua aquisição.;Altera as Leis nº 10.925, de 2004 e 12.868, de 2013.;Alteração, Legislação Tributária Federal, isenção, Imposto sobre Produtos Industrializados (IPI), produção, comercialização, bicicleta, motocicleta, ciclomotor, peça, desoneração tributária, financiamento, Caixa Econômica Federal (CEF), aquisição, pessoa  física, Programa Minha Casa  Minha vida, benefício fiscal, tributação.;2014-07-11T11:16:22;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1265653;2019-07-05T11:56:00;Notificação de Apensação;Tramitando em Conjunto;Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1774651
619369;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;PL;7753;2014;Projeto de Lei;Altera dispositivos do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal) sobre furto e roubo, majorando penas e qualificando condutas.;;Alteração, Código Penal, penalidade, autor, roubo, furto, veículo automotor, deslocamento, Estados, federação, objetivo, desmanche, venda, peças, ameaça grave, violência física, pessoa.;2014-07-01T18:57:29;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1263380;2015-09-09T00:00:00;Devolução à CCP;Arquivada;Proposição Sujeita à Apreciação do Plenário;
619101;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;PL;7725;2014;Projeto de Lei;Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), acrescentando o artigo 157-B, para tipificar o delito de abigeato, suprimindo o artigo 162 do diploma legal, que define a supressão ou alteração de marca em animais.;;Alteração, Código Penal, tipicidade, crime, abigeato, roubo, furto, gado, local, criação, transporte, depósito, pena de reclusão, multa, agravação penal, invasão, propriedade, supressão, marca, concurso de pessoas, existência, violência, ameaça grave, lesão corporal, morte.;2014-06-18T15:52:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1262021;2015-09-08T00:00:00;Desapensação;Arquivada;Proposição Sujeita à Apreciação do Plenário;
618044;74813.0;Ronaldo Caiado;DEM;GO;4;1;2014;RONALDO CAIADO;ERD;1;2014;Emenda de Redação;;;;2014-06-03T19:35:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1259025;2014-06-03T19:35:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1259025
617737;74813.0;Ronaldo Caiado;DEM;GO;2;1;2014;RONALDO CAIADO;PDC;1491;2014;Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo;Susta a aplicação do Decreto nº 8.243, de 23 de maio de 2014, que institui a Política Nacional de Participação Social - PNPS e o Sistema Nacional de Participação Social - SNPS, e dá outras providências.;;Sustação, Decreto, inconstitucionalidade, criação, Política Nacional de Participação Social (PNPS), Sistema Nacional de Participação Social (SNPS), debate, políticas públicas.;2014-05-30T14:57:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1258271;2019-04-30T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação do Plenário;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1740136
615749;74813.0;Ronaldo Caiado;DEM;GO;2;1;2014;RONALDO CAIADO;REQ;593;2014;Requerimento de Convocação de Ministro de Estado na Comissão (art. 50, CF);Solicita a convocação do Senhor Ministro de Estado do Desenvolvimento, Indústria e Comércio Exterior, Mauro Borges Lemos, para prestar esclarecimentos sobre os termos da aquisição, pelo Banco Nacional de Desenvolvimento Econômico e Social (BNDES), de participação no Frigorífico Independência, três meses antes da empresa ingressar com pedido de recuperação judicial, e suas consequências para a instituição de fomento estatal.;;;2014-05-15T15:18:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1253630;2015-02-25T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação Conclusiva pelas Comissões(Art. 24, II, do RICD);
615645;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;EMC;6;2014;Emenda na Comissão;Dá nova redação à MPV 633/2013;;;2014-02-05T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1253432;2014-02-05T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1253432
614146;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;EMP;2;2014;Emenda de Plenário;;;;2014-05-06T18:46:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1250721;2014-05-06T18:46:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1250721
614145;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;EMP;1;2014;Emenda de Plenário;;;;2014-05-06T18:46:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1250719;2014-05-06T18:46:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1250719
613727;74813.0;Ronaldo Caiado;DEM;GO;2;1;2014;RONALDO CAIADO;REQ;326;2014;Requerimento;Requer sejam convidados o Sr. Alexandre Padilha - ex-Ministro de Estado da Saúde e o Sr. Marcus Cezar Ferreira de Moura - ex-Coordenador de promoção de eventos da assessoria de comunicação do Ministério da Saúde, a fim de prestarem depoimento acerca de relatório da Polícia Federal com indícios a respeito de indicação do ex-assessor para dirigir o laboratório farmacêutico Labogem, controlado pelo doleiro Alberto Youssef.;;;2014-04-29T17:31:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1249637;2019-01-31T00:00:00;Arquivamento;Arquivada;Indefinida;
613407;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;325;2014;Requerimento;Convida o Sr. Jones Borges Leal, Presidente da Federação Nacional dos Policiais Federais, a fim de prestar esclarecimentos acerca de notícias que apontam indícios de ingerência política nos quadros da Polícia Federal.;;;2014-04-24T11:31:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1248735;2019-01-31T00:00:00;Arquivamento;Arquivada;Indefinida;
613406;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;324;2014;Requerimento;Convida a Sra. Rachel Sheherazade, Repórter do Jornal SBT Brasil, a fim de prestar esclarecimentos acerca notícias que apontam indícios de ingerência política nos quadros da Polícia Federal.;;;2014-04-24T11:30:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1248734;2019-01-31T00:00:00;Arquivamento;Arquivada;Indefinida;
611613;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;9953;2014;Requerimento de Constituição de Comissão Externa;"Requer a instituição de Comissão Externa para investigar indícios de violação aos direitos fundamentais de médicos cubanos que participam do Programa Federal ""Mais Médicos para o Brasil"", especialmente na cidade de São Paulo.";;;2014-04-07T20:32:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1245019;2015-01-28T00:00:00;Arquivamento;Arquivada;;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1296445
611286;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;EMC;18;2014;Emenda na Comissão;Dá nova redação à MPV 628/2013.;;;2013-12-04T11:46:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1241727;2013-12-04T11:46:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1241727
611285;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;EMC;17;2014;Emenda na Comissão;Dá nova redação à MPV 628/2013.;;;2013-12-04T11:46:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1241726;2013-12-04T11:46:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1241726
611283;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;EMC;16;2014;Emenda na Comissão;Dá nova redação à MPV 628/2013.;;;2013-12-04T11:46:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1241723;2013-12-04T11:46:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1241723
609411;74813.0;Ronaldo Caiado;DEM;GO;2;1;2014;RONALDO CAIADO;REQ;315;2014;Requerimento;Convida o Sr. Paulo Roberto Costa, ex-diretor de refino e abastecimento da Petrobras, a fim de prestar esclarecimentos sobre a aquisição da refinaria de Pasadena - EUA bem como sobre as obras da refinaria Abreu e Lima.;;;2014-03-25T17:59:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1238596;2019-01-31T00:00:00;Arquivamento;Arquivada;Indefinida;
607180;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;492;2014;Requerimento;Solicita a convocação do Senhor Manoel Dias, Ministro do Trabalho e Emprego, a fim de prestar esclarecimentos sobre a evolução do Programa Mais Médicos.;;;2014-02-27T09:48:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1231744;2015-03-12T00:00:00;Arquivamento;Arquivada;Indefinida;
607176;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;491;2014;Requerimento;Solicita a convocação do Senhor Arthur Chioro - Ministro da Saúde, a fim de prestar esclarecimentos sobre os contratos de trabalho assinados entre os médicos cubanos e o governo de Cuba, representado na forma La Sociedad Mercantil Cubana Comercializadora de Servicios Médicos Cubanos, S.A (CSMC, S.A);;;2014-02-27T09:46:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1231740;2015-03-12T00:00:00;Arquivamento;Arquivada;Indefinida;
606984;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;302;2014;Requerimento de Audiência Pública;Solicita que seja realizada audiência pública com o objetivo avaliar o conflito entre o MST e a PMDF, ocorrido em manifestação nesta Capital, no dia 12 de fevereiro último.;;;2014-02-26T15:11:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1231416;2014-03-12T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação Conclusiva pelas Comissões(Art. 24, II, do RICD);
606982;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;300;2014;Requerimento de Convocação de Ministro de Estado na Comissão (art. 50, CF);Solicita a convocação do Senhor Gilberto Carvalho - Ministro-Chefe da Secretaria-Geral da Presidência da República, a fim de prestar esclarecimentos em Audiência Pública sobre declarações em que acusou a PMDF de agir de forma truculenta em conflito causado por manifestantes do MST.;;;2014-02-26T15:08:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1231413;2014-04-09T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação Conclusiva pelas Comissões(Art. 24, II, do RICD);
606980;74813.0;Ronaldo Caiado;DEM;GO;1;1;2014;RONALDO CAIADO;REQ;299;2014;Requerimento de Audiência Pública;Requeremos, nos termos regimentais, a realização de audiência pública com objetivo de escutar os Policiais Militares do Distrito Federal envolvidos no fato ocorrido no dia 12 de fevereiro de 2014 na Praça dos Três Poderes bem como seja realizado ato de concessão de reconhecimento formal de Bravura e Coragem a estes policiais militares.;;;2014-02-26T15:08:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1231410;2014-05-13T00:00:00;Arquivamento;Arquivada;Proposição Sujeita à Apreciação Conclusiva pelas Comissões(Art. 24, II, do RICD);
2075144;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;8;2015;Emenda na Comissão;Dá nova redação à MPV 695/2015;;;2015-10-08T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1424456;2015-10-08T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1424456
2075140;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;4;2015;Emenda na Comissão;Dá nova redação à MPV 695/2015;;;2015-10-08T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1424452;2015-10-08T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1424452
2075139;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;3;2015;Emenda na Comissão;Dá nova redação à MPV 695/2015;;;2015-10-08T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1424451;2015-10-08T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1424451
2075138;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;2;2015;Emenda na Comissão;Dá nova redação à MPV 695/2015;;;2015-10-08T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1424450;2015-10-08T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1424450
2074558;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;77;2015;Emenda na Comissão;Dá nova redação à MPV 692/2015;;;2015-09-28T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1423036;2015-09-28T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1423036
2057750;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;6;2015;Emenda na Comissão;Dá nova redação à MPV 696/2015;;;2015-10-08T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1420198;2015-10-08T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1420198
2057655;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;17;2015;Emenda na Comissão;Dá nova redação à MPV 690/2015;;;2015-09-03T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1420083;2015-09-03T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1420083
2054844;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;40;2015;Emenda na Comissão;Dá nova redação à MPV 691/2015;;;2015-09-03T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1412361;2015-09-03T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1412361
2052905;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;57;2015;Emenda na Comissão;Dá nova redação à MPV 688/2015;;;2015-08-24T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1409014;2015-08-24T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1409014
2025736;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;108;2015;Emenda na Comissão;Dá nova redação à MPV 685/2015;;;2015-08-06T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1406120;2015-08-06T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1406120
2025735;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;107;2015;Emenda na Comissão;Dá nova redação à MPV 685/2015;;;2015-08-06T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1406119;2015-08-06T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1406119
2025686;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;59;2015;Emenda na Comissão;Dá nova redação à MPV 685/2015;;;2015-08-05T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1406070;2015-08-05T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1406070
2025685;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;58;2015;Emenda na Comissão;Dá nova redação à MPV 685/2015;;;2015-08-05T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1406069;2015-08-05T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1406069
2025684;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;57;2015;Emenda na Comissão;Dá nova redação à MPV 685/2015;;;2015-08-05T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1406068;2015-08-05T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1406068
2024427;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;49;2015;Emenda na Comissão;Dá nova redação à MPV 687/2015;;;2015-08-24T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1403272;2015-08-24T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1403272
2024426;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;48;2015;Emenda na Comissão;Dá nova redação à MPV 687/2015;;;2015-08-24T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1403271;2015-08-24T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1403271
2024425;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;47;2015;Emenda na Comissão;Dá nova redação à MPV 687/2015;;;2015-08-24T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1403270;2015-08-24T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1403270
2002394;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;171;2015;Emenda na Comissão;Dá nova redação à MPV 680/2015;;;2015-07-13T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1396719;2015-07-13T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1396719
2002393;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;170;2015;Emenda na Comissão;Dá nova redação à MPV 680/2015;;;2015-07-13T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1396718;2015-07-13T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1396718
2002392;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;169;2015;Emenda na Comissão;Dá nova redação à MPV 680/2015;;;2015-07-13T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1396717;2015-07-13T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1396717
2002391;74813.0;Ronaldo Caiado;DEM;GO;1;1;2015;RONALDO CAIADO;EMC;168;2015;Emenda na Comissão;Dá nova redação à MPV 680/2015;;;2015-07-13T00:00:00;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1396716;2015-07-13T00:00:00;Apresentação de Proposição;;Indefinida;https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1396716
